fight_id,fighter_id,corner,kd,sig_str_landed,sig_str_atmpted,total_str_landed,total_str_atmpted,td_landed,td_atmpted,sub_att,ctrl,head_landed,head_atmpted,body_landed,body_atmpted,leg_landed,leg_atmpted,dist_landed,dist_atmpted,clinch_landed,clinch_atmpted,ground_landed,ground_atmpted,total_fight_time,height,reach,stance,dob,weight,date,body_acc,clinch_acc,dist_acc,ground_acc,head_acc,leg_acc,sig_str_acc,td_acc,total_str_acc,landed_body_per,landed_clinch_per,landed_dist_per,landed_ground_per,landed_head_per,landed_leg_per,losses,wins,outcome,sub_avg,td_avg,splm,sapm,str_def,td_def,opponent_id
ed64e42263bf50bf,7af33fc4435017f1,b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172.7,180.3,Orthodox,1999-04-30,135.0,2021-08-28 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,0.0,0.0,0.0,0.0,0.0,0.0,cd3d7e37ff2d679c
089a17e450cc98aa,ee9ebceabfd16fa7,r,1,784,1827,1142,2227,43,99,11,5158,611,1604,154,204,19,19,442,1372,73,98,269,357,12070,175.3,195.6,Orthodox,1992-09-04,170.0,2021-08-28 00:00:00,75.49019607843137,74.48979591836735,32.21574344023323,75.35014005602241,38.092269326683294,100.0,42.911877394636015,43.43434343434344,51.27974854063763,0.24919642311569015,0.10395110101411027,0.6003395238449141,0.29570937514097567,0.7309035966325893,0.019899980251720534,6.0,11.0,NA,0.820215410107705,3.2062966031483016,3.897265948632975,3.2311516155758078,51.6728624535316,75.0,8a1f3b5c526cd6e6
089a17e450cc98aa,8a1f3b5c526cd6e6,b,4,496,1014,535,1056,1,4,1,84,356,843,67,94,73,77,477,984,7,11,12,19,3588,185.4,188.0,Southpaw,1986-12-31,170.0,2021-08-28 00:00:00,71.27659574468085,63.63636363636363,48.47560975609756,63.1578947368421,42.23013048635824,94.8051948051948,48.91518737672584,25.0,50.66287878787878,0.1358263259227915,0.011529291770255625,0.9198992796583157,0.06857142857142857,0.7073082203835116,0.1568654536936969,1.0,5.0,b,0.2508361204013378,0.2508361204013378,8.294314381270903,5.551839464882943,56.200527704485495,83.33333333333334,ee9ebceabfd16fa7
ad3aa9520131ff2e,5f61780fe5e9b6d0,r,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182.9,185.4,Switch,1991-06-12,185.0,2021-08-28 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,r,0.0,0.0,0.0,0.0,0.0,0.0,ce175eaafe867d1f
ad3aa9520131ff2e,ce175eaafe867d1f,b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180.3,182.9,Orthodox,1987-03-28,185.0,2021-08-28 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,0.0,0.0,0.0,0.0,0.0,0.0,5f61780fe5e9b6d0
1de342e9309c5f0f,ea7e5bc78d9de658,r,1,224,526,229,531,1,6,1,60,143,415,67,94,14,17,212,507,10,17,2,2,2528,188.0,190.5,Orthodox,1990-02-08,185.0,2021-08-28 00:00:00,71.27659574468085,58.82352941176471,41.81459566074951,100.0,34.4578313253012,82.35294117647058,42.585551330798474,16.666666666666664,43.12617702448211,0.3020106163566079,0.051961243944366305,0.9395999374902329,0.008438818565400843,0.6330573630151689,0.06493202062822316,0.0,3.0,NA,0.35601265822784806,0.35601265822784806,5.3164556962025316,2.9193037974683547,64.85714285714286,100.0,6ac9bc2953c47345
1de342e9309c5f0f,6ac9bc2953c47345,b,2,305,702,430,859,14,32,11,1310,238,626,57,66,10,10,228,588,42,64,35,50,5521,185.4,195.6,Southpaw,1987-12-18,185.0,2021-08-28 00:00:00,86.36363636363636,65.625,38.775510204081634,70.0,38.019169329073485,100.0,43.44729344729345,43.75,50.05820721769499,0.2559376404109646,0.2113781111729128,0.5962208258377889,0.11547798606622137,0.5993791016704834,0.06776018099547511,6.0,7.0,b,1.7931534142365515,2.282195254482884,3.3146169172251403,3.597174424923021,51.10782865583457,43.75,ea7e5bc78d9de658
e24c8aab497b4fe1,77d7295d1b22c694,r,3,335,816,418,911,11,24,0,645,225,656,60,100,50,60,275,717,44,68,16,31,6100,182.9,188.0,Orthodox,1989-12-12,185.0,2021-08-28 00:00:00,60.0,64.70588235294117,38.35425383542538,51.61290322580645,34.29878048780488,83.33333333333334,41.05392156862745,45.83333333333333,45.88364434687157,0.16499667751973934,0.14363517233224846,0.8043739323885245,0.051990895279227005,0.69672188081636,0.13828144166390074,5.0,4.0,NA,0.0,1.6229508196721312,3.2950819672131146,3.236065573770492,62.95045045045045,83.33333333333334,eae431e70064e046
e24c8aab497b4fe1,eae431e70064e046,b,6,200,418,229,454,2,7,0,241,153,352,23,29,24,37,164,362,31,49,5,7,3314,177.8,185.4,Orthodox,1985-08-11,185.0,2021-08-28 00:00:00,79.3103448275862,63.26530612244898,45.30386740331492,71.42857142857143,43.465909090909086,64.86486486486487,47.84688995215311,28.57142857142857,50.440528634361236,0.10774564791399224,0.14846189764186987,0.8083833404533682,0.043154761904761904,0.6887399897465847,0.20351436233942308,4.0,4.0,b,0.0,0.5431502715751358,3.621001810500905,4.254677127338564,53.37301587301587,54.761904761904766,77d7295d1b22c694
58d5e4afc2dd35d1,d156513a19acf856,r,7,663,1513,876,1740,1,6,1,665,435,1224,103,138,125,151,491,1271,142,197,30,45,12416,188.0,190.5,Southpaw,1986-05-06,185.0,2021-08-28 00:00:00,74.63768115942028,72.08121827411168,38.63099921321794,66.66666666666666,35.53921568627451,82.78145695364239,43.82022471910113,16.666666666666664,50.3448275862069,0.15701430181404094,0.19206944611571725,0.7120060250095057,0.09592452887477702,0.6743992727155075,0.1685864254704516,11.0,10.0,NA,0.07248711340206186,0.07248711340206186,3.203930412371134,3.440721649484536,54.5338441890166,82.45614035087719,4dcfb28c011c11b2
58d5e4afc2dd35d1,4dcfb28c011c11b2,b,0,95,223,135,267,6,27,2,989,71,185,15,28,9,10,53,170,24,27,18,26,2339,182.9,182.9,Orthodox,1996-07-22,185.0,2021-08-28 00:00:00,53.57142857142857,88.88888888888889,31.176470588235293,69.23076923076923,38.37837837837838,90.0,42.600896860986545,22.22222222222222,50.56179775280899,0.35357142857142854,0.14895833333333333,0.6997916666666667,0.15125,0.5727678571428572,0.07366071428571429,3.0,1.0,b,0.7695596408721675,2.3086789226165028,2.4369388627618638,3.745190252244549,43.190661478599225,100.0,d156513a19acf856
0f3a91caeaa55094,e4277e87a789d687,r,2,211,521,248,559,1,3,0,151,132,407,28,49,51,65,198,499,7,13,6,9,3526,190.5,193.0,Orthodox,1988-04-04,205.0,2021-08-28 00:00:00,57.14285714285714,53.84615384615385,39.67935871743487,66.66666666666666,32.432432432432435,78.46153846153847,40.49904030710173,33.33333333333333,44.364937388193205,0.15290195184932026,0.03193817878028404,0.9202263233842182,0.04783549783549783,0.6003744209007367,0.24672362724994304,3.0,2.0,r,0.0,0.2552467385138968,3.5904707884288145,3.6925694838343732,60.4735883424408,52.0,a17ad5a5048e8c3f
0f3a91caeaa55094,a17ad5a5048e8c3f,b,2,374,827,539,1022,13,31,1,1202,237,652,54,69,83,106,210,597,111,146,53,84,7519,182.9,188.0,Orthodox,1990-12-30,205.0,2021-08-28 00:00:00,78.26086956521739,76.02739726027397,35.175879396984925,63.095238095238095,36.34969325153374,78.30188679245283,45.223700120918984,41.935483870967744,52.73972602739726,0.1451058434353228,0.29598105047520806,0.5589185690304237,0.1451003804943683,0.624810536653026,0.2300836199116512,8.0,5.0,NA,0.11969676818725894,1.5560579864343664,2.9844394201356566,3.0722170501396464,49.275362318840585,67.08860759493672,e4277e87a789d687
2cb9ba68fc855f33,6fd953151d981979,r,0,425,1028,559,1173,6,15,0,1010,335,905,58,82,32,41,352,923,61,86,12,19,6781,165.1,170.2,Southpaw,1992-09-29,125.0,2021-08-28 00:00:00,70.73170731707317,70.93023255813954,38.136511375948,63.1578947368421,37.01657458563536,78.04878048780488,41.34241245136187,40.0,47.655583972719526,0.15701301780486987,0.18356978313527256,0.7751622957177741,0.04126792114695341,0.7898106852965426,0.05317629689858754,3.0,5.0,r,0.0,0.7963427223123433,3.7605072998082876,4.548001769650494,61.92592592592593,57.14285714285714,2c483cf443f38ece
2cb9ba68fc855f33,2c483cf443f38ece,b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157.5,149.9,Orthodox,1988-09-22,125.0,2021-08-28 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,0.0,0.0,0.0,0.0,0.0,0.0,6fd953151d981979
ef4484943b1c68a9,e00a3dee329a51f7,r,0,157,323,170,339,7,13,0,471,90,237,52,67,15,19,126,282,26,35,5,6,1800,177.8,188.0,Orthodox,1989-07-24,145.0,2021-08-28 00:00:00,77.61194029850746,74.28571428571429,44.680851063829785,83.33333333333334,37.9746835443038,78.94736842105263,48.60681114551084,53.84615384615385,50.14749262536873,0.31850053937432576,0.139428263214671,0.8230852211434736,0.03748651564185544,0.5778496943545487,0.10364976627112549,1.0,1.0,NA,0.0,3.5,5.233333333333333,3.8000000000000003,58.3941605839416,100.0,b8bbdeff718dbb7d
ef4484943b1c68a9,b8bbdeff718dbb7d,b,1,26,45,73,98,1,5,1,598,18,36,7,7,1,2,11,27,4,6,11,12,900,172.7,177.8,Orthodox,1990-11-09,145.0,2021-08-28 00:00:00,100.0,66.66666666666666,40.74074074074074,91.66666666666666,50.0,50.0,57.77777777777777,20.0,74.48979591836735,0.2692307692307692,0.15384615384615385,0.4230769230769231,0.4230769230769231,0.6923076923076923,0.038461538461538464,0.0,1.0,b,1.0,1.0,1.7333333333333332,1.2666666666666666,62.0,0.0,e00a3dee329a51f7
be4890f4aaadec28,c0386644627a7ee5,r,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177.8,177.8,Orthodox,1996-03-25,135.0,2021-08-28 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,r,0.0,0.0,0.0,0.0,0.0,0.0,d05412b513b19621
be4890f4aaadec28,d05412b513b19621,b,0,146,281,197,337,9,18,1,928,63,171,53,74,30,36,72,182,47,65,27,34,3069,167.6,172.7,Southpaw,1979-12-19,135.0,2021-08-28 00:00:00,71.62162162162163,72.3076923076923,39.56043956043956,79.41176470588235,36.84210526315789,83.33333333333334,51.95729537366548,50.0,58.45697329376854,0.3360680584035847,0.30123609212425,0.5156582270069112,0.18310568086883874,0.4007889515455305,0.2631429900508848,4.0,2.0,NA,0.2932551319648094,2.6392961876832848,2.854349951124145,2.1700879765395897,50.88495575221239,75.0,c0386644627a7ee5
f536ba47f006474a,13a0275fa13c4d26,r,4,357,681,433,763,1,3,0,364,245,541,43,59,69,81,250,549,56,74,51,58,5797,180.3,195.6,Switch,1984-03-16,185.0,2021-08-21 00:00:00,72.88135593220339,75.67567567567568,45.537340619307834,87.93103448275862,45.28650646950093,85.18518518518519,52.42290748898678,33.33333333333333,56.74967234600262,0.10252104066415849,0.1262494941693196,0.7311257106635124,0.14262479516716803,0.6497659543898187,0.24771300494602289,5.0,6.0,r,0.0,0.15525271692254614,3.6950146627565985,3.094704157322753,64.27718040621266,54.054054054054056,8c0580d4fff106c1
f536ba47f006474a,8c0580d4fff106c1,b,9,868,2055,1126,2375,19,51,2,2291,582,1695,154,208,132,152,704,1799,98,154,66,102,14782,175.3,180.3,Southpaw,1991-10-24,185.0,2021-08-21 00:00:00,74.03846153846155,63.63636363636363,39.132851584213455,64.70588235294117,34.33628318584071,86.8421052631579,42.23844282238443,37.254901960784316,47.410526315789475,0.18481952187128503,0.11964994761622422,0.7124492900610996,0.11526918337530773,0.6153230491853497,0.14722584999599678,8.0,11.0,NA,0.12176971992964417,1.1568123393316194,3.523203896631038,3.2350155594642134,57.56123535676251,62.82051282051282,13a0275fa13c4d26
3a9e0fed344fd07d,c47df9303d318c67,r,6,886,2638,1645,3518,70,194,15,8590,551,2206,132,200,203,232,521,2056,135,196,230,386,21014,170.2,177.8,Orthodox,1981-12-08,155.0,2021-08-21 00:00:00,66.0,68.87755102040816,25.340466926070036,59.58549222797927,24.97733454215775,87.5,33.586050037907505,36.08247422680412,46.759522455940875,0.13973214143911053,0.13179765938355523,0.5951371174311393,0.2730652231853056,0.6170595699444027,0.24320828861648672,14.0,16.0,NA,0.6424288569525078,2.9980013324450367,2.5297420767107646,2.6982011992005326,63.97255051467785,72.1311475409836,da0995f19b749cfa
3a9e0fed344fd07d,da0995f19b749cfa,b,0,37,87,44,96,9,14,0,532,36,86,0,0,1,1,5,44,4,6,28,37,972,172.7,182.9,Orthodox,1984-09-23,155.0,2021-08-21 00:00:00,0.0,66.66666666666666,11.363636363636363,75.67567567567568,41.86046511627907,100.0,42.5287356321839,64.28571428571429,45.83333333333333,0.0,0.12272727272727274,0.16666666666666666,0.7106060606060607,0.9666666666666667,0.03333333333333333,0.0,2.0,b,0.0,8.333333333333334,2.2839506172839505,2.5308641975308643,46.05263157894737,0.0,c47df9303d318c67
47230f9b5d7ae037,ac40f7e3cbecdda4,r,0,143,280,182,328,2,4,1,267,102,234,17,22,24,24,119,245,23,32,1,3,1168,182.9,190.5,Orthodox,1985-04-22,265.0,2021-08-21 00:00:00,77.27272727272727,71.875,48.57142857142857,33.33333333333333,43.58974358974359,100.0,51.07142857142857,50.0,55.487804878048784,0.09290382819794585,0.16760037348272644,0.8284313725490196,0.003968253968253968,0.7100840336134454,0.19701213818860877,1.0,1.0,r,0.7705479452054794,1.5410958904109588,7.345890410958904,7.756849315068493,47.01754385964912,0.0,01b352b6a9074d5c
47230f9b5d7ae037,01b352b6a9074d5c,b,2,585,1295,650,1360,0,0,0,261,317,951,125,171,143,173,511,1193,54,74,20,28,5853,193.0,198.1,Orthodox,1989-11-16,265.0,2021-08-21 00:00:00,73.09941520467837,72.97297297297297,42.83319362950545,71.42857142857143,33.33333333333333,82.65895953757226,45.173745173745175,0.0,47.794117647058826,0.21699700793378904,0.07304324963880827,0.9037503194374317,0.023206430923760152,0.5395814189798315,0.2434215730863795,6.0,3.0,NA,0.0,0.0,5.996924654023577,5.771399282419273,52.56950294860994,77.77777777777779,ac40f7e3cbecdda4
e1897ff433134cb8,ec23c1be628d8057,r,2,49,80,67,99,1,5,0,133,32,62,4,4,13,14,28,54,3,3,18,23,766,170.2,177.8,Southpaw,1990-08-04,135.0,2021-08-21 00:00:00,100.0,100.0,51.85185185185185,78.26086956521739,51.61290322580645,92.85714285714286,61.25000000000001,20.0,67.67676767676768,0.0794314381270903,0.06270903010033445,0.5811036789297659,0.35618729096989965,0.6429765886287626,0.2775919732441472,1.0,1.0,NA,0.0,1.174934725848564,3.838120104438642,6.814621409921671,35.55555555555556,0.0,50a28b9f8314e008
e1897ff433134cb8,50a28b9f8314e008,b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172.7,175.3,Orthodox,1995-11-14,135.0,2021-08-21 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b,0.0,0.0,0.0,0.0,0.0,0.0,ec23c1be628d8057
755d84d5f4aa4dbf,c77a953488e5607d,r,1,288,623,463,810,23,38,2,1973,141,431,66,87,81,105,133,419,79,92,76,112,5398,177.8,182.9,Orthodox,1982-11-23,155.0,2021-08-21 00:00:00,75.86206896551724,85.86956521739131,31.742243436754176,67.85714285714286,32.71461716937355,77.14285714285715,46.22792937399679,60.526315789473685,57.160493827160494,0.17283084373905938,0.25946368832280253,0.41234141340046343,0.20319489827673395,0.49046670862299874,0.21170244763794185,2.0,6.0,r,0.33345683586513525,3.8347536124490547,3.2011856243052983,2.278621711745091,56.9327731092437,20.0,d2cd7a69cc55e7ed
755d84d5f4aa4dbf,d2cd7a69cc55e7ed,b,0,270,533,421,734,4,6,0,793,126,324,59,111,85,98,228,476,14,22,28,35,4431,177.8,180.3,Orthodox,1991-12-22,155.0,2021-08-21 00:00:00,53.153153153153156,63.63636363636363,47.89915966386555,80.0,38.88888888888889,86.73469387755102,50.65666041275797,66.66666666666666,57.35694822888283,0.25062813373369386,0.09298728976622102,0.8269562190710543,0.0800564911627247,0.4360539875557734,0.3133178787105328,3.0,3.0,NA,0.0,0.8124576844955992,3.6560595802301963,2.613405551794177,59.11016949152542,58.82352941176471,c77a953488e5607d
0b47788da6de735e,a0f0004aadf10b71,r,3,482,1007,597,1133,7,20,7,1363,294,739,107,163,81,105,387,882,57,77,38,48,6724,165.1,170.2,Orthodox,1990-04-16,125.0,2021-08-21 00:00:00,65.6441717791411,74.02597402597402,43.87755102040816,79.16666666666666,39.783491204330176,77.14285714285715,47.86494538232373,35.0,52.691968225948806,0.20784291824169512,0.0723683258243451,0.8021058954211411,0.12552577875451393,0.6712618507389871,0.12089523101931779,3.0,7.0,r,0.9369422962522308,0.9369422962522308,4.301011302795955,3.3908387864366447,53.939393939393945,68.25396825396825,6e15f63b6c2e2c15
0b47788da6de735e,6e15f63b6c2e2c15,b,2,72,156,97,188,1,1,3,215,43,120,16,21,13,15,61,143,5,7,6,6,1145,175.3,172.7,Southpaw,1992-08-16,125.0,2021-08-21 00:00:00,76.19047619047619,71.42857142857143,42.65734265734265,100.0,35.833333333333336,86.66666666666667,46.15384615384615,100.0,51.59574468085106,0.24120160884866768,0.05502136752136752,0.8347159376571142,0.11026269482151835,0.5555241327300151,0.20327425842131727,1.0,2.0,NA,2.3580786026200875,0.7860262008733625,3.7729257641921397,2.8820960698689957,47.11538461538461,53.84615384615385,a0f0004aadf10b71
12d2b282561b5e5f,305d73ede05e31ad,r,1,107,243,126,265,2,3,0,315,86,213,15,22,6,8,104,233,3,9,0,1,1800,177.8,177.8,Orthodox,1994-07-10,145.0,2021-08-21 00:00:00,68.18181818181817,33.33333333333333,44.63519313304721,0.0,40.375586854460096,75.0,44.03292181069959,66.66666666666666,47.54716981132076,0.26096491228070173,0.05219298245614035,0.9478070175438597,0.0,0.6346491228070176,0.1043859649122807,1.0,1.0,r,0.0,1.0,3.566666666666667,3.1666666666666665,62.890625,76.66666666666667,12e0fdc606f7e274
12d2b282561b5e5f,12e0fdc606f7e274,b,0,36,88,40,94,0,0,1,138,19,67,8,10,9,11,30,79,6,9,0,0,900,180.3,185.4,Orthodox,1991-01-27,145.0,2021-08-21 00:00:00,80.0,66.66666666666666,37.9746835443038,0.0,28.35820895522388,81.81818181818183,40.909090909090914,0.0,42.5531914893617,0.2222222222222222,0.16666666666666666,0.8333333333333334,0.0,0.5277777777777778,0.25,0.0,1.0,NA,1.0,0.0,2.4,2.2,52.17391304347826,42.857142857142854,305d73ede05e31ad
bfacb44c24bfe0e9,7be14eaed4c74856,r,2,354,892,493,1051,6,24,4,851,229,686,52,113,73,93,297,819,26,36,31,37,5416,167.6,167.6,Switch,1986-08-19,135.0,2021-08-21 00:00:00,46.017699115044245,72.22222222222221,36.26373626373626,83.78378378378379,33.38192419825073,78.49462365591397,39.686098654708516,25.0,46.90770694576594,0.1650338083599573,0.06605776033257003,0.8458443134105752,0.08809792625685478,0.45117939519687833,0.3837867964431645,5.0,6.0,r,0.6646971935007386,0.9970457902511078,3.921713441654358,5.472673559822747,53.39622641509434,59.25925925925925,4bf6b225ff6099c4
bfacb44c24bfe0e9,4bf6b225ff6099c4,b,0,12,25,70,93,2,5,1,370,5,15,5,7,2,3,5,16,7,9,0,0,938,182.9,185.4,Southpaw,1990-01-05,135.0,2021-08-21 00:00:00,71.42857142857143,77.77777777777779,31.25,0.0,33.33333333333333,66.66666666666666,48.0,40.0,75.26881720430107,0.6818181818181819,0.7727272727272727,0.22727272727272727,0.0,0.22727272727272727,0.09090909090909091,2.0,0.0,NA,0.9594882729211087,1.9189765458422174,0.767590618336887,1.8550106609808101,44.230769230769226,75.0,7be14eaed4c74856
92d39a17e34cf581,b60c980f79b87ce8,r,0,149,318,220,408,0,0,2,272,104,254,39,56,6,8,125,283,11,13,13,22,1319,175.3,188.0,Orthodox,1991-08-23,135.0,2021-08-21 00:00:00,69.64285714285714,84.61538461538461,44.16961130742049,59.09090909090909,40.94488188976378,75.0,46.855345911949684,0.0,53.92156862745098,0.2623481781376518,0.04230769230769231,0.8852226720647773,0.07246963562753037,0.6696356275303643,0.0680161943319838,0.0,2.0,NA,1.3646702047005308,0.0,6.777862016679303,6.141015921152388,62.91208791208791,78.57142857142857,68d35296f566792b
92d39a17e34cf581,68d35296f566792b,b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157.5,170.2,Southpaw,1993-12-23,135.0,2021-08-21 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b,0.0,0.0,0.0,0.0,0.0,0.0,b60c980f79b87ce8
5e2ce5aa3a92c2df,5da33b8fbfa5ee95,r,0,55,83,96,127,4,8,1,408,34,53,4,7,17,23,27,50,9,12,19,21,1800,177.8,185.4,Orthodox,1988-04-03,205.0,2021-08-21 00:00:00,57.14285714285714,75.0,54.0,90.47619047619048,64.15094339622641,73.91304347826086,66.26506024096386,50.0,75.59055118110236,0.06888544891640866,0.11842105263157894,0.631578947368421,0.25,0.5286377708978328,0.4024767801857585,1.0,1.0,r,0.5,2.0,1.8333333333333333,1.5,40.78947368421053,30.76923076923077,78a68f1dade6aaf7
5e2ce5aa3a92c2df,78a68f1dade6aaf7,b,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,71,185.4,188.0,Southpaw,1994-11-25,205.0,2021-08-21 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,NA,0.0,0.0,0.0,2.535211267605634,0.0,0.0,5da33b8fbfa5ee95
8badcb2134c1cdaf,37c5366d18ed6c05,r,0,171,373,271,481,5,11,4,1034,125,316,26,35,20,22,126,320,12,15,33,38,3672,188.0,185.4,Orthodox,1994-02-11,155.0,2021-08-21 00:00:00,74.28571428571429,80.0,39.375,86.8421052631579,39.55696202531646,90.9090909090909,45.84450402144772,45.45454545454545,56.34095634095634,0.11743606146049412,0.052301197411405216,0.7072001502974896,0.2404986522911051,0.7955680872470717,0.08699585129243419,3.0,4.0,NA,0.9803921568627452,1.2254901960784315,2.7941176470588234,2.3039215686274512,54.516129032258064,56.25,e4a47b07044ddd72
8badcb2134c1cdaf,e4a47b07044ddd72,b,0,112,312,117,318,0,4,0,74,75,268,22,25,15,19,99,297,13,15,0,0,900,190.5,190.5,Orthodox,1997-08-27,155.0,2021-08-21 00:00:00,88.0,86.66666666666667,33.33333333333333,0.0,27.985074626865668,78.94736842105263,35.8974358974359,0.0,36.79245283018868,0.19642857142857142,0.11607142857142858,0.8839285714285714,0.0,0.6696428571428571,0.13392857142857142,1.0,0.0,b,0.0,0.0,7.466666666666667,8.266666666666666,46.55172413793103,0.0,37c5366d18ed6c05
47a157222b2c9092,a6c20202c701e5ca,r,0,138,261,191,318,1,1,0,252,106,218,28,38,4,5,89,196,31,41,18,24,1093,185.4,182.9,Switch,1989-03-15,170.0,2021-08-21 00:00:00,73.68421052631578,75.60975609756098,45.40816326530612,75.0,48.62385321100918,80.0,52.87356321839081,100.0,60.062893081761004,0.24984615384615386,0.3307692307692308,0.5972307692307692,0.072,0.6307692307692307,0.1193846153846154,1.0,1.0,NA,0.0,0.8234217749313816,7.57548032936871,6.148215919487648,52.34042553191489,80.0,3d074044a33825e7
47a157222b2c9092,3d074044a33825e7,b,0,45,123,46,124,0,0,0,13,40,112,3,9,2,2,45,123,0,0,0,0,723,177.8,182.9,Orthodox,1992-11-17,170.0,2021-08-21 00:00:00,33.33333333333333,0.0,36.58536585365854,0.0,35.714285714285715,100.0,36.58536585365854,0.0,37.096774193548384,0.06666666666666667,0.0,1.0,0.0,0.8888888888888888,0.044444444444444446,1.0,0.0,b,0.0,0.0,3.7344398340248963,6.141078838174273,55.688622754491014,100.0,a6c20202c701e5ca
bf732e22055e8634,d3df1add9d9a7efb,r,7,519,1030,570,1087,7,26,0,1432,407,873,87,121,25,36,199,577,96,142,224,311,12021,190.5,200.7,Orthodox,1985-02-07,265.0,2021-08-07 00:00:00,71.900826446281,67.6056338028169,34.48873483535528,72.02572347266882,46.620847651775485,69.44444444444444,50.3883495145631,26.923076923076923,52.43790248390064,0.18495028754626916,0.19771995447827764,0.4536627313183578,0.3486173142033645,0.7535197894588201,0.0615299229949107,5.0,16.0,NA,0.0,0.5240828550037434,2.590466683304218,2.161217868729723,44.98094027954257,54.54545454545454,787bb1f087ccff8a
